pincode,zone,state,serviceable,dtdc_serviceable,dtdc_surface_available,dtdc_surface_price,dtdc_surface_days,dtdc_air_available,dtdc_air_price,dtdc_air_days,dtdc_cod_available,dtdc_cod_price,delhivery_serviceable,delhivery_standard_available,delhivery_standard_price,delhivery_cod_available,delhivery_cod_price
174005,North,HP,true,true,true,0,7,true,50,7,false,,true,true,120,true,50
174011,North,HP,true,true,true,0,5,true,50,5,false,,true,true,120,true,50
174012,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
174013,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
174015,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
174017,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
174021,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
174023,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
174024,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
174026,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
174027,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
174028,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
174029,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
174030,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
174031,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
174032,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
174033,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
174034,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
174035,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
174036,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
174037,North,HP,true,true,true,0,5,true,50,5,true,50,false,false,,false,
174101,North,HP,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
174102,North,HP,true,true,true,0,7,false,,,false,,false,false,,false,
174103,North,HP,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
174201,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
174301,North,HP,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
174302,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
174303,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
174304,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
174305,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
174306,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
174307,North,HP,true,true,true,0,5,true,50,5,false,,true,true,120,true,50
174308,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
174309,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
174310,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
174311,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
174312,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
174314,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
174315,North,HP,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
174316,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
174317,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
174319,North,HP,true,true,true,0,10,false,,,false,,false,false,,false,
174320,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
174321,North,HP,true,true,true,0,5,true,50,5,false,,true,true,120,true,50
174401,North,HR,true,true,true,0,5,true,50,5,true,50,false,false,,false,
174405,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
174503,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
174505,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
174507,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
175001,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
175002,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
175003,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175004,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175005,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175006,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175007,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175008,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
175009,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
175010,North,HP,true,true,true,0,7,true,50,7,false,,true,true,120,true,50
175011,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
175012,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175013,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175014,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175015,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175016,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175017,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175018,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175019,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175020,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
175021,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
175022,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
175023,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175024,North,HP,true,true,true,0,7,true,50,7,true,50,true,true,120,true,50
175025,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175026,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
175027,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175028,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175029,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175030,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175031,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
175032,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175033,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175034,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
175035,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175036,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175037,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175038,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
175039,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
175040,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175042,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175045,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
175046,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175047,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175048,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175049,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
175050,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175051,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175052,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175075,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
175101,North,HP,true,true,true,0,6,true,50,6,true,50,true,true,120,true,50
175102,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175103,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175104,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175105,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175106,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175121,North,HP,true,true,true,0,6,true,50,6,true,50,true,true,120,true,50
175123,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175124,North,HP,true,true,true,0,5,true,50,5,false,,true,true,120,true,50
175125,North,HP,true,true,true,0,6,true,50,6,true,50,true,true,120,true,50
175126,North,HP,true,true,true,0,6,true,50,6,true,50,true,true,120,true,50
175128,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175129,North,HP,true,true,true,0,6,true,50,6,false,,true,true,120,true,50
175130,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175131,North,HP,true,true,true,0,6,true,50,6,true,50,true,true,120,true,50
175132,North,HP,true,true,true,0,9,false,,,false,,false,false,,false,
175133,North,HP,true,true,true,0,9,false,,,false,,false,false,,false,
175134,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
175136,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175138,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
175139,North,HP,true,true,true,0,9,false,,,false,,false,false,,false,
175140,North,HP,true,true,true,0,9,false,,,false,,false,false,,false,
175141,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
175142,North,HP,true,true,true,0,9,false,,,false,,false,false,,false,
175143,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176001,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
176002,North,HP,true,true,true,0,5,true,50,5,false,,true,true,120,true,50
176021,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176022,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176023,North,HP,true,true,true,0,6,true,50,6,true,50,true,true,120,true,50
176025,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
176026,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176027,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176028,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176029,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176030,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176031,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
176032,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176033,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176036,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176037,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176038,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176039,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
176040,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
176041,North,HP,true,true,true,0,5,true,50,5,false,,true,true,120,true,50
176042,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
176043,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
176044,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
176045,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
176047,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
176048,North,HP,true,true,true,0,7,true,50,7,false,,true,true,120,true,50
176049,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
176051,North,HP,true,true,true,0,6,true,50,6,true,50,true,true,120,true,50
176052,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
176053,North,HP,true,true,true,0,6,true,50,6,true,50,true,true,120,true,50
176054,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176055,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176056,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176057,North,HP,true,true,true,0,5,true,50,5,false,,true,true,120,true,50
176058,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
176059,North,HP,true,true,true,0,6,true,50,6,false,,true,true,120,true,50
176060,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176061,North,HP,true,true,true,0,6,true,50,6,true,50,true,true,120,true,50
176062,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176063,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176064,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176065,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
176066,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
176067,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
176071,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176073,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176075,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176076,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176077,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176081,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176082,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176083,North,HP,true,true,true,0,5,true,50,5,false,,true,true,120,true,50
176084,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176085,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176086,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
176087,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176088,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176089,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176090,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176091,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176092,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176093,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176094,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176095,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176096,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176097,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176098,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
176101,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176102,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176103,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176107,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176108,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
176109,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
176110,North,HP,true,true,true,0,6,true,50,6,false,,true,true,120,true,50
176111,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
176115,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176125,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176128,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176200,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176201,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
176202,North,HP,true,true,true,0,6,true,50,6,true,50,true,true,120,true,50
176203,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176204,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176205,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176206,North,HP,true,true,true,0,5,true,50,5,false,,true,true,120,true,50
176207,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176208,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176209,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
176210,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176211,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176214,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176215,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
176216,North,HP,true,true,true,0,5,true,50,5,false,,true,true,120,true,50
176217,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176218,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176219,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
176225,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176301,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176302,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176303,North,HP,true,true,true,0,6,true,50,6,false,,true,true,120,true,50
176304,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176305,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176306,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176307,North,HP,true,true,true,0,9,false,,,false,,false,false,,false,
176308,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
176309,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
176310,North,HP,true,true,true,0,6,true,50,6,true,50,true,true,120,true,50
176311,North,HP,true,true,true,0,9,false,,,false,,false,false,,false,
176312,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
176313,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176314,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176315,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
176316,North,HP,true,true,true,0,9,false,,,false,,false,false,,false,
176317,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
176318,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176319,North,HP,true,true,true,0,9,false,,,false,,false,false,,false,
176320,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
176321,North,HP,true,true,true,0,9,false,,,false,,false,false,,false,
176323,North,HP,true,true,true,0,11,false,,,false,,false,false,,false,
176324,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
176325,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176326,North,HP,true,true,true,0,9,false,,,false,,false,false,,false,
176330,North,HP,true,true,true,0,9,false,,,false,,false,false,,false,
176401,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176402,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176403,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176501,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176502,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
176601,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
177001,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
177005,North,HP,true,true,true,0,5,true,50,5,false,,true,true,120,true,50
177006,North,HP,true,true,true,0,5,true,50,5,false,,true,true,120,true,50
177007,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177020,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177021,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177022,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177023,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177024,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177025,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177026,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177027,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177028,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177029,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177031,North,HP,true,true,true,0,10,false,,,false,,false,false,,false,
177033,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
177034,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
177038,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177039,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
177040,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177041,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177042,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
177043,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
177044,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177045,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177048,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177101,North,HP,true,true,true,0,5,true,50,5,false,,true,true,120,true,50
177103,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
177104,North,HP,true,true,true,0,6,true,50,6,true,50,true,true,120,true,50
177105,North,HP,true,true,true,0,8,false,,,false,,false,false,,false,
177106,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
177107,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
177108,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
177109,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
177110,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
177111,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
177112,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
177113,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
177114,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
177117,North,HP,true,true,true,0,8,false,,,false,,true,true,120,true,50
177118,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177119,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177201,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
177202,North,HP,true,true,true,0,5,true,50,5,false,,true,true,120,true,50
177203,North,HP,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
177204,North,HP,true,true,true,0,6,true,50,6,false,,true,true,120,true,50
177205,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
177206,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
177207,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
177208,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
177209,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
177210,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
177211,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
177212,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
177213,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
177219,North,HP,true,true,true,0,10,false,,,false,,false,false,,false,
177220,North,HP,true,true,true,0,10,false,,,false,,true,true,120,true,50
177301,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177401,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177501,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
177601,North,HP,true,true,true,0,9,false,,,false,,true,true,120,true,50
180001,North,JK,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
180002,North,JK,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
180003,North,JK,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
180004,North,JK,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
180005,North,JK,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
180006,North,JK,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
180008,North,JK,true,true,true,0,3,true,50,3,true,50,false,false,,false,
180009,North,JK,true,true,true,0,6,true,50,6,false,,true,true,120,true,50
180010,North,JK,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
180011,North,JK,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
180012,North,JK,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
180013,North,JK,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
180015,North,JK,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
180016,North,JK,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
180018,North,JK,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
180020,North,JK,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
180121,North,JK,true,true,true,0,3,true,50,3,true,50,false,false,,false,
180133,North,JK,true,true,true,0,3,true,50,3,true,50,false,false,,false,
181102,North,JK,true,true,true,0,6,true,50,6,false,,false,false,,false,
181121,North,JK,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
181123,North,JK,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
181124,North,JK,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
181132,North,JK,true,true,true,0,6,true,50,6,false,,true,true,120,true,50
181133,North,JK,true,true,true,0,3,true,50,3,true,50,true,true,120,true,50
181141,North,JK,true,true,true,0,5,true,50,5,false,,true,true,120,true,50
181152,North,JK,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
181201,North,JK,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
181205,North,JK,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
181221,North,JK,true,true,true,0,6,true,50,6,false,,true,true,120,true,50
182101,North,JK,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
182121,North,JK,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
182202,North,JK,true,true,true,0,7,true,50,7,false,,true,true,120,true,50
182301,North,JK,true,true,true,0,6,true,50,6,false,,true,true,120,true,50
184101,North,JK,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
184102,North,JK,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
184104,North,JK,true,true,true,0,5,true,50,5,false,,true,true,120,true,50
184120,North,JK,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
184121,North,JK,true,true,true,0,5,true,50,5,true,50,true,true,120,true,50
184144,North,JK,true,true,true,0,6,true,50,6,false,,false,false,,false,
184152,North,JK,true,true,true,0,6,true,50,6,false,,false,false,,false,
185101,North,JK,true,true,true,0,7,true,50,7,false,,false,false,,false,
185111,North,JK,true,true,true,0,7,true,50,7,false,,false,false,,false,
185131,North,JK,true,true,true,0,6,true,50,6,true,50,true,true,120,true,50
185153,North,JK,true,true,true,0,6,true,50,6,true,50,true,true,120,true,50
185211,North,JK,true,true,true,0,7,true,50,7,false,,false,false,,false,
190001,Metro,JK,true,true,true,0,5,true,78,5,true,78,true,true,120,true,78
190002,Metro,JK,true,true,true,0,5,true,78,5,true,78,true,true,120,true,78
190003,Metro,JK,true,true,true,0,5,true,78,5,true,78,true,true,120,true,78
190004,Metro,JK,true,true,true,0,5,true,78,5,true,78,true,true,120,true,78
190005,Metro,JK,true,true,true,0,5,true,78,5,true,78,true,true,120,true,78
190006,Metro,JK,true,true,true,0,6,true,78,6,false,,false,false,,false,
190008,Metro,JK,true,true,true,0,5,true,78,5,true,78,true,true,120,true,78
190009,Metro,JK,true,true,true,0,5,true,78,5,true,78,true,true,120,true,78
190010,Metro,JK,true,true,true,0,5,true,78,5,true,78,true,true,120,true,78
190011,Metro,JK,true,true,true,0,5,true,78,5,true,78,true,true,120,true,78
190012,Metro,JK,true,true,true,0,5,true,78,5,true,78,true,true,120,true,78
190013,Metro,JK,true,true,true,0,5,true,78,5,false,,false,false,,false,
190014,Metro,JK,true,true,true,0,5,true,78,5,false,,true,true,120,true,78
190015,Metro,JK,true,true,true,0,5,true,78,5,false,,true,true,120,true,78
190017,Metro,JK,true,true,true,0,5,true,78,5,true,78,true,true,120,true,78
190018,Metro,JK,true,true,true,0,5,true,78,5,true,78,true,true,120,true,78
190020,Metro,JK,true,true,true,0,5,true,78,5,false,,true,true,120,true,78
190023,Metro,JK,true,true,true,0,5,true,78,5,false,,false,false,,false,
191101,North,JK,true,true,true,0,5,true,50,5,true,50,false,false,,false,
191103,North,JK,true,true,true,0,5,true,50,5,false,,false,false,,false,
191111,North,JK,true,true,true,0,5,true,50,5,false,,false,false,,false,
191201,North,JK,true,true,true,0,6,true,50,6,false,,false,false,,false,
192101,North,JK,true,true,true,0,6,true,50,6,false,,false,false,,false,
192121,North,JK,true,true,true,0,6,true,50,6,false,,false,false,,false,
192122,North,JK,true,true,true,0,6,true,50,6,false,,false,false,,false,
192124,North,JK,true,true,true,0,5,true,50,5,false,,false,false,,false,
192231,North,JK,true,true,true,0,6,true,50,6,false,,false,false,,false,
192301,North,JK,true,true,true,0,6,true,50,6,false,,false,false,,false,
